ReviewID,PlayerID,HoursPlayed,Recommended,ReviewScore,ReviewDate
3195,20797,153.48,True,6,2024-10-11
3196,18468,383.33,True,8,2024-10-11
3197,29201,165.32,True,7,2024-10-11
3198,22903,71.95,True,7,2024-10-11
3199,10688,216.22,True,8,2024-10-11
3200,25810,235.07,True,6,2024-10-11
3201,11081,282.07,True,7,2024-10-11
3202,30418,122.97,True,7,2024-10-11
3203,30457,187.78,True,6,2024-10-11
3204,20945,272.78,True,7,2024-10-11
3205,6129,151.1,True,6,2024-10-11
3206,13942,80.48,True,6,2024-10-11
3207,29918,173.37,True,6,2024-10-11
3208,5766,192.17,False,6,2024-10-11
3209,23626,109.68,False,6,2024-10-11
3210,3717,117.35,True,6,2024-10-11
3211,28218,123.93,True,7,2024-10-11
3212,18146,116.9,True,9,2024-10-11
3213,22322,131.3,False,6,2024-10-11
3214,17892,114.88,True,4,2024-10-11
3215,28856,123.28,True,7,2024-10-11
3216,29037,154.08,False,7,2024-10-11
3217,26514,272.07,True,8,2024-10-11
3218,763,177.88,True,7,2024-10-11
3219,15076,67.58,True,5,2024-10-11
3220,29405,137.38,False,7,2024-10-11
3221,1897,309.07,True,7,2024-10-11
3222,22879,124.6,False,7,2024-10-12
3223,23975,117.5,True,8,2024-10-12
3224,30924,145.05,False,6,2024-10-12
3225,15103,156.37,False,7,2024-10-12
3226,27558,174.95,True,9,2024-10-12
3227,1989,732.05,True,7,2024-10-12
3228,6378,211.28,True,7,2024-10-12
3229,24095,88.2,True,7,2024-10-12
3230,15029,128.58,False,6,2024-10-12
3231,10551,454.32,True,7,2024-10-12
3232,614,35.72,False,4,2024-10-12
3233,7250,219.5,True,8,2024-10-12
3234,14917,102.55,True,7,2024-10-12
3235,20221,89.53,True,5,2024-10-12
3236,30172,133.35,False,4,2024-10-12
3237,29442,151.08,True,5,2024-10-12
3238,12937,415.62,True,8,2024-10-12
3239,23797,216.62,False,6,2024-10-12
3240,10478,99.5,False,7,2024-10-12
3241,2719,121.85,False,6,2024-10-12
3242,30178,125.23,True,6,2024-10-12
3243,22916,358.3,True,7,2024-10-12
3244,18270,137.17,False,6,2024-10-12
3245,19413,218.38,False,6,2024-10-12
3246,10131,144.07,True,6,2024-10-12
3247,1371,151.73,True,6,2024-10-12
3248,12082,106.35,False,6,2024-10-12
3249,3911,248.13,True,5,2024-10-13
3250,1736,478.65,True,6,2024-10-13
3251,1380,228.72,True,7,2024-10-13
3252,25019,142.35,True,7,2024-10-13
3253,8910,271.08,False,7,2024-10-13
3254,16261,301.45,True,6,2024-10-13
3255,22611,400.58,True,6,2024-10-13
3256,24927,117.8,True,8,2024-10-13
3257,7388,127.65,True,8,2024-10-13
3258,26942,128.3,False,6,2024-10-13
3259,25301,320.08,True,9,2024-10-13
3260,3087,253.92,True,6,2024-10-13
3261,12163,191.55,True,8,2024-10-13
3262,2653,308.38,True,7,2024-10-13
3263,27877,215.42,True,7,2024-10-13
3264,22412,165.8,True,6,2024-10-13
3265,17014,152.93,True,6,2024-10-13
3266,28614,187.5,True,8,2024-10-13
3267,26234,144.38,True,6,2024-10-13
3268,20768,172.05,False,8,2024-10-13
3269,3500,27.97,True,3,2024-10-13
3270,23588,111.05,True,6,2024-10-13
3271,3678,335.68,True,7,2024-10-13
3272,30332,104.65,True,7,2024-10-13
3273,30440,124.05,True,6,2024-10-13
3274,31122,203.0,True,7,2024-10-13
3275,24230,99.3,True,8,2024-10-13
3276,19127,98.52,True,9,2024-10-13
3277,16808,97.75,False,6,2024-10-13
3278,30413,194.93,True,6,2024-10-13
3279,5196,149.35,True,5,2024-10-14
3280,9651,49.92,True,4,2024-10-14
3281,6486,268.5,True,7,2024-10-14
3282,16416,211.67,True,7,2024-10-14
3283,18797,112.63,True,7,2024-10-14
3284,20521,172.48,True,6,2024-10-14
3285,17145,224.57,False,7,2024-10-14
3286,638,96.8,False,5,2024-10-14
3287,11436,66.38,True,7,2024-10-14
3288,28083,110.05,True,7,2024-10-14
3289,5620,574.45,False,8,2024-10-14
3290,8090,76.83,True,6,2024-10-14
3291,5384,123.28,False,6,2024-10-14
3292,13063,62.77,True,6,2024-10-14
3293,11480,67.05,True,5,2024-10-14
3294,13134,506.33,True,7,2024-10-14
3295,15773,354.33,True,7,2024-10-14
3296,16010,196.42,False,6,2024-10-15
3297,24168,168.77,False,5,2024-10-15
3298,16358,515.78,True,9,2024-10-15
3299,21583,170.2,True,7,2024-10-15
3300,22334,185.72,False,6,2024-10-15
3301,22700,162.88,True,5,2024-10-15
3302,22743,170.48,False,6,2024-10-15
3303,3324,553.25,True,7,2024-10-15
3304,13596,98.2,True,6,2024-10-15
3305,20104,71.58,False,7,2024-10-15
3306,30622,113.23,True,7,2024-10-15
3307,5207,287.83,True,5,2024-10-15
3308,19423,223.88,False,6,2024-10-15
3309,14529,283.3,True,10,2024-10-15
3310,26296,72.97,True,8,2024-10-15
3311,11863,400.58,True,7,2024-10-15
3312,9986,324.9,True,9,2024-10-15
3313,17764,128.0,True,6,2024-10-15
3314,29744,125.8,True,7,2024-10-15
3315,17398,88.63,True,6,2024-10-15
3316,1829,409.42,True,7,2024-10-15
3317,16789,93.05,False,5,2024-10-15
3318,9406,259.12,True,5,2024-10-15
3319,17934,161.23,True,6,2024-10-15
3320,29471,238.03,True,9,2024-10-15
3321,28552,110.37,True,7,2024-10-16
3322,13571,79.37,True,4,2024-10-16
3323,21319,134.33,True,7,2024-10-16
3324,23583,151.3,False,5,2024-10-16
3325,28773,100.42,True,6,2024-10-16
3326,21764,114.2,True,7,2024-10-16
3327,30628,145.63,False,6,2024-10-16
3328,30735,94.12,False,7,2024-10-16
3329,13260,75.28,True,6,2024-10-16
3330,31503,144.78,True,7,2024-10-16
3331,13550,168.17,True,6,2024-10-16
3332,19783,213.4,True,9,2024-10-16
3333,2962,163.33,True,7,2024-10-16
3334,6591,603.78,False,7,2024-10-16
3335,18817,109.48,True,6,2024-10-16
3336,18197,240.37,True,7,2024-10-16
3337,14915,34.98,False,4,2024-10-16
3338,15327,293.13,True,6,2024-10-16
3339,18368,134.1,True,6,2024-10-16
3340,16281,510.27,False,7,2024-10-16
3341,13601,141.2,True,6,2024-10-16
3342,14961,126.25,False,7,2024-10-17
3343,8645,152.88,False,5,2024-10-17
3344,1791,280.78,True,7,2024-10-17
3345,850,306.0,True,7,2024-10-17
3346,2226,209.77,True,6,2024-10-17
3347,30101,140.4,False,8,2024-10-17
3348,3444,71.15,True,6,2024-10-17
3349,14363,104.75,True,7,2024-10-17
3350,30560,104.43,True,5,2024-10-17
3351,3250,224.33,True,8,2024-10-17
3352,22702,229.23,False,8,2024-10-17
3353,7429,251.47,True,8,2024-10-17
3354,22864,244.2,True,8,2024-10-17
3355,21970,73.83,False,6,2024-10-17
3356,14164,247.35,False,7,2024-10-17
3357,31138,231.5,True,8,2024-10-17
3358,23011,78.87,True,4,2024-10-17
3359,7831,127.4,True,5,2024-10-17
3360,29325,85.8,False,7,2024-10-17
3361,30104,138.43,True,8,2024-10-17
3362,4346,151.67,True,9,2024-10-17
3363,20375,86.03,True,6,2024-10-17
3364,175,262.02,True,7,2024-10-17
3365,12395,341.75,True,6,2024-10-17
3366,2455,188.45,True,7,2024-10-17
3367,25340,135.08,True,9,2024-10-17
3368,4179,182.9,False,7,2024-10-17
3369,21662,138.83,True,8,2024-10-17
3370,28606,106.45,False,5,2024-10-17
3371,15749,168.08,True,7,2024-10-17
3372,28666,69.72,False,5,2024-10-17
3373,12689,90.97,True,7,2024-10-17
3374,21152,96.25,True,6,2024-10-18
3375,27011,222.15,True,5,2024-10-18
3376,7029,63.6,True,7,2024-10-18
3377,12210,44.27,False,7,2024-10-18
3378,27177,133.23,True,6,2024-10-18
3379,19602,147.93,False,7,2024-10-18
3380,23117,483.67,True,8,2024-10-18
3381,31467,119.28,True,6,2024-10-18
3382,10343,160.35,False,7,2024-10-18
3383,27234,95.28,False,7,2024-10-18
3384,22178,101.83,True,6,2024-10-18
3385,24434,263.88,True,9,2024-10-18
3386,1446,251.73,True,7,2024-10-18
3387,10664,71.02,False,7,2024-10-18
3388,23497,112.93,True,3,2024-10-18
3389,30242,89.85,False,6,2024-10-18
3390,19225,83.53,True,7,2024-10-18
3391,28941,103.63,True,6,2024-10-18
3392,29283,138.3,True,7,2024-10-18
3393,20785,46.43,True,4,2024-10-18
3394,3057,161.6,True,6,2024-10-18
3395,24031,77.53,False,5,2024-10-18
3396,26739,144.5,True,9,2024-10-19
3397,20555,347.43,False,7,2024-10-19
3398,26835,81.08,True,7,2024-10-19
3399,11758,112.15,False,6,2024-10-19
3400,22872,298.67,False,9,2024-10-19
3401,24967,44.65,True,7,2024-10-19
3402,2685,239.25,True,7,2024-10-19
3403,9415,44.77,False,6,2024-10-19
3404,27056,129.47,True,7,2024-10-19
3405,13291,164.27,True,8,2024-10-19
3406,29226,334.65,True,7,2024-10-19
3407,28328,95.5,False,7,2024-10-19
3408,20392,128.33,True,6,2024-10-19
3409,22912,109.03,False,7,2024-10-19
3410,24009,166.75,False,6,2024-10-19
3411,9445,49.18,True,5,2024-10-19
3412,23808,202.53,False,7,2024-10-19
3413,27612,110.32,True,6,2024-10-19
3414,31258,101.7,True,5,2024-10-19
3415,19456,83.38,False,7,2024-10-19
3416,2171,480.15,True,7,2024-10-19
3417,13092,401.42,True,8,2024-10-19
3418,30960,128.0,True,8,2024-10-19
3419,25332,54.78,False,4,2024-10-20
3420,13725,38.7,True,5,2024-10-20
3421,501,262.45,True,5,2024-10-20
3422,16328,98.6,True,6,2024-10-20
3423,23804,124.63,True,6,2024-10-20
3424,29602,111.17,True,6,2024-10-20
3425,24929,56.05,False,5,2024-10-20
3426,9967,50.55,False,6,2024-10-20
3427,30635,82.5,True,4,2024-10-20
3428,8086,85.42,True,7,2024-10-20
3429,30629,145.7,True,6,2024-10-20
3430,30757,94.28,True,7,2024-10-20
3431,22660,233.25,True,6,2024-10-20
3432,604,256.15,True,7,2024-10-20
3433,7716,349.42,True,5,2024-10-20
3434,7646,658.23,False,8,2024-10-20
3435,7561,76.9,False,5,2024-10-20
3436,31697,95.38,False,6,2024-10-20
3437,26935,88.17,False,8,2024-10-20
3438,800,140.52,False,7,2024-10-20
3439,9812,96.4,True,6,2024-10-20
3440,27795,71.3,True,6,2024-10-20
3441,30645,153.02,True,7,2024-10-20
3442,27244,117.93,True,7,2024-10-20
3443,17420,103.4,True,5,2024-10-20
3444,20421,84.25,True,5,2024-10-20
3445,17739,111.55,True,6,2024-10-20
3446,20634,168.55,True,7,2024-10-20
3447,17973,49.68,True,5,2024-10-20
3448,2376,298.18,True,4,2024-10-20
3449,17794,51.4,True,5,2024-10-20
3450,11545,93.52,False,7,2024-10-21
3451,20636,107.88,False,7,2024-10-21
3452,20276,61.25,False,7,2024-10-21
3453,20790,57.93,True,5,2024-10-21
3454,31071,95.15,True,4,2024-10-21
3455,28954,60.23,True,4,2024-10-21
3456,15233,167.8,True,7,2024-10-21
3457,16805,466.27,False,9,2024-10-21
3458,8718,102.92,True,7,2024-10-21
3459,19927,76.52,True,7,2024-10-21
3460,21828,182.9,True,8,2024-10-21
3461,23649,122.95,False,7,2024-10-21
3462,11259,117.15,True,7,2024-10-21
3463,15540,183.47,True,6,2024-10-21
3464,20775,51.72,True,6,2024-10-21
3465,25706,115.67,False,8,2024-10-21
3466,18483,121.58,True,6,2024-10-21
3467,4113,46.23,True,7,2024-10-21
3468,9669,179.22,True,5,2024-10-21
3469,139,533.48,True,8,2024-10-21
3470,25242,200.92,True,8,2024-10-21
3471,24909,168.3,True,5,2024-10-21
3472,27888,112.12,True,7,2024-10-21
3473,24638,61.02,False,6,2024-10-21
3474,27034,230.22,True,8,2024-10-21
3475,4697,99.68,False,6,2024-10-21
3476,31120,166.97,True,6,2024-10-21
3477,14652,122.87,False,6,2024-10-21
3478,18600,66.6,True,8,2024-10-21
3479,25446,151.17,True,7,2024-10-21
3480,15313,162.0,True,6,2024-10-22
3481,22675,79.35,False,7,2024-10-22
3482,11825,85.57,True,6,2024-10-22
3483,30002,252.72,True,6,2024-10-22
3484,26349,77.88,True,6,2024-10-22
3485,5463,168.35,True,5,2024-10-22
3486,19128,45.55,True,3,2024-10-22
3487,11174,113.7,True,6,2024-10-22
3488,23506,222.38,False,6,2024-10-22
3489,8796,235.4,True,5,2024-10-22
3490,14898,173.05,True,7,2024-10-22
3491,32040,136.52,True,9,2024-10-22
3492,17637,291.35,True,6,2024-10-22
3493,28135,161.62,True,7,2024-10-22
3494,7848,104.72,True,8,2024-10-22
3495,7245,85.57,True,6,2024-10-22
3496,3277,47.72,False,4,2024-10-22
3497,247,25.22,False,4,2024-10-22
3498,32432,136.97,True,7,2024-10-22
3499,25298,197.47,True,7,2024-10-22
3500,7273,195.27,True,8,2024-10-22
3501,293,57.78,True,5,2024-10-22
3502,24575,110.62,True,6,2024-10-22
3503,26869,125.52,True,7,2024-10-23
3504,12277,43.9,True,5,2024-10-23
3505,21740,79.63,False,6,2024-10-23
3506,9917,113.25,True,6,2024-10-23
3507,23034,183.17,True,8,2024-10-23
3508,9288,283.6,True,8,2024-10-23
3509,17544,95.38,True,4,2024-10-23
3510,30200,126.25,True,7,2024-10-23
3511,30064,148.37,True,7,2024-10-23
3512,27135,156.43,True,8,2024-10-23
3513,30076,67.7,True,6,2024-10-23
3514,1929,253.1,True,5,2024-10-23
3515,20342,182.43,True,6,2024-10-23
3516,14824,208.17,False,5,2024-10-23
3517,27524,197.53,False,8,2024-10-23
3518,32596,227.53,True,7,2024-10-23
3519,19776,110.27,True,8,2024-10-23
3520,24252,91.9,True,7,2024-10-23
3521,8831,287.83,False,6,2024-10-23
3522,28184,151.53,False,6,2024-10-23
3523,11827,232.75,True,6,2024-10-23
3524,4531,148.15,True,6,2024-10-23
3525,28049,79.73,False,6,2024-10-23
3526,1632,278.72,False,5,2024-10-23
3527,28757,92.05,True,5,2024-10-23
3528,22403,168.05,True,7,2024-10-23
3529,14470,139.02,True,7,2024-10-23
3530,25177,149.72,True,7,2024-10-23
3531,9886,132.12,True,6,2024-10-23
3532,12812,142.28,True,5,2024-10-23
3533,5250,249.43,True,8,2024-10-24
3534,8927,85.03,True,7,2024-10-24
3535,23866,174.7,False,7,2024-10-24
3536,30279,102.07,True,6,2024-10-24
3537,18605,139.38,False,7,2024-10-24
3538,16826,60.45,True,7,2024-10-24
3539,23191,189.87,True,5,2024-10-24
3540,30380,138.5,True,7,2024-10-24
3541,19401,350.88,True,7,2024-10-24
3542,7989,339.5,True,8,2024-10-24
3543,14592,101.25,True,8,2024-10-24
3544,20472,37.32,True,2,2024-10-24
3545,17160,129.78,True,5,2024-10-24
3546,18538,63.52,False,6,2024-10-24
3547,29068,197.65,True,7,2024-10-24
3548,31704,139.82,False,7,2024-10-24
3549,29616,111.88,False,5,2024-10-24
3550,25719,107.45,True,7,2024-10-24
3551,27190,200.88,True,6,2024-10-24
3552,21494,119.98,True,6,2024-10-24
3553,4389,103.78,False,7,2024-10-24
3554,25629,241.93,True,7,2024-10-24
3555,8084,158.12,True,6,2024-10-24
3556,17788,96.15,False,8,2024-10-24
3557,31455,148.83,True,8,2024-10-24
3558,6107,134.78,True,6,2024-10-24
3559,29266,98.38,True,7,2024-10-24
3560,27361,185.23,True,6,2024-10-25
3561,29807,87.92,True,5,2024-10-25
3562,18375,89.07,True,6,2024-10-25
3563,21687,205.32,True,7,2024-10-25
3564,27683,125.87,False,6,2024-10-25
3565,30590,71.82,False,7,2024-10-25
3566,14357,129.82,True,8,2024-10-25
3567,15467,62.27,False,4,2024-10-25
3568,24494,167.83,True,8,2024-10-25
3569,27791,235.52,True,6,2024-10-25
3570,8870,316.3,True,8,2024-10-25
3571,29932,106.68,False,7,2024-10-25
3572,12898,147.87,False,7,2024-10-25
3573,7175,64.5,True,5,2024-10-25
3574,25487,60.88,True,5,2024-10-25
3575,22967,116.3,True,6,2024-10-25
3576,30991,80.4,True,6,2024-10-25
3577,22129,405.62,True,6,2024-10-25
3578,30675,77.18,False,6,2024-10-25
3579,11361,67.18,True,6,2024-10-25
3580,30607,92.22,True,9,2024-10-25
3581,25294,114.42,True,7,2024-10-26
3582,20335,213.27,True,7,2024-10-26
3583,25210,109.95,True,6,2024-10-26
3584,20800,83.03,False,6,2024-10-26
3585,19978,106.88,False,6,2024-10-26
3586,25792,66.4,True,6,2024-10-26
3587,12780,29.62,True,3,2024-10-26
3588,31003,95.95,True,5,2024-10-26
3589,19979,53.47,False,7,2024-10-26
3590,20305,160.18,False,7,2024-10-26
3591,21996,132.87,True,7,2024-10-26
3592,26072,55.07,False,8,2024-10-26
3593,26439,49.0,True,3,2024-10-26
3594,31797,91.65,True,7,2024-10-26
3595,27437,389.1,True,7,2024-10-26
3596,19620,92.07,False,6,2024-10-26
3597,10578,198.87,False,6,2024-10-26
3598,24683,107.05,True,7,2024-10-26
3599,27206,268.97,True,8,2024-10-26
3600,10954,534.63,True,6,2024-10-26
3601,13608,282.38,False,8,2024-10-26
3602,18882,124.15,False,8,2024-10-26
3603,32851,207.47,True,5,2024-10-26
3604,21071,184.25,True,7,2024-10-26
3605,25483,60.88,True,6,2024-10-26
3606,4592,66.48,True,5,2024-10-26
3607,14919,97.9,False,6,2024-10-27
3608,30522,98.32,True,6,2024-10-27
3609,32475,128.77,True,7,2024-10-27
3610,8815,51.93,False,7,2024-10-27
3611,25037,76.02,True,6,2024-10-27
3612,28922,78.78,True,6,2024-10-27
3613,10738,102.7,True,6,2024-10-27
3614,31426,113.32,True,6,2024-10-27
3615,21777,104.92,True,6,2024-10-27
3616,22961,127.93,False,5,2024-10-27
3617,18952,65.18,True,7,2024-10-27
3618,15842,108.42,True,7,2024-10-27
3619,13588,136.0,True,8,2024-10-27
3620,29408,95.37,False,4,2024-10-27
3621,29147,100.65,False,5,2024-10-27
3622,26792,89.55,False,6,2024-10-27
3623,20839,50.32,True,7,2024-10-27
3624,12513,399.2,False,7,2024-10-27
3625,27486,299.5,True,8,2024-10-27
3626,28394,347.77,True,8,2024-10-27
3627,29596,150.78,True,7,2024-10-27
3628,22135,79.55,True,6,2024-10-27
3629,19205,256.65,True,8,2024-10-27
3630,13431,70.38,True,4,2024-10-27
3631,22003,150.73,True,8,2024-10-27
3632,28733,98.97,False,5,2024-10-27
3633,1216,282.5,False,7,2024-10-27
3634,29628,203.08,True,7,2024-10-27
3635,23990,43.52,True,7,2024-10-27
3636,30191,195.5,True,8,2024-10-27
3637,29636,202.6,True,8,2024-10-27
3638,21615,79.72,True,6,2024-10-27
3639,1993,91.48,False,6,2024-10-27
3640,10877,42.4,True,5,2024-10-27
3641,6914,193.07,False,7,2024-10-27
3642,21639,130.85,True,6,2024-10-27
3643,24937,105.83,True,6,2024-10-27
3644,15224,69.2,True,5,2024-10-27
3645,23893,89.63,True,6,2024-10-28
3646,5740,248.43,False,6,2024-10-28
3647,2266,73.28,False,4,2024-10-28
3648,27667,141.72,False,6,2024-10-28
3649,13462,57.77,True,5,2024-10-28
3650,22221,68.58,True,5,2024-10-28
3651,30491,270.27,True,8,2024-10-28
3652,30487,339.03,True,7,2024-10-28
3653,28197,89.83,True,7,2024-10-28
3654,14266,185.48,True,7,2024-10-28
3655,21938,156.48,True,6,2024-10-28
3656,28497,191.97,True,7,2024-10-28
3657,25348,54.38,False,5,2024-10-28
3658,14269,80.73,False,7,2024-10-28
3659,30678,115.68,True,8,2024-10-28
3660,1656,232.53,False,6,2024-10-28
3661,22004,63.78,True,6,2024-10-28
3662,26115,102.97,True,7,2024-10-28
3663,21854,86.73,True,6,2024-10-28
3664,17162,208.7,False,8,2024-10-28
3665,17754,43.57,False,5,2024-10-28
3666,5321,110.57,True,5,2024-10-28
3667,9344,164.88,True,7,2024-10-28
3668,27161,63.7,False,6,2024-10-28
3669,26573,114.07,True,6,2024-10-28
3670,1679,38.07,True,6,2024-10-28
3671,6831,192.25,True,6,2024-10-28
3672,24384,220.77,True,8,2024-10-28
3673,29172,58.33,True,6,2024-10-29
3674,32912,211.62,True,5,2024-10-29
3675,4551,109.75,False,7,2024-10-29
3676,27606,72.23,True,8,2024-10-29
3677,17716,248.35,True,7,2024-10-29
3678,13973,199.17,True,7,2024-10-29
3679,9246,222.85,True,6,2024-10-29
3680,22742,140.43,False,6,2024-10-29
3681,28460,211.33,True,7,2024-10-29
3682,8137,36.58,True,4,2024-10-29
3683,22617,40.17,False,6,2024-10-29
3684,11366,175.95,True,9,2024-10-29
3685,29043,58.78,False,7,2024-10-29
3686,28648,181.28,True,7,2024-10-29
3687,32683,276.6,True,9,2024-10-29
3688,18545,196.8,True,6,2024-10-29
3689,33432,120.45,False,6,2024-10-29
3690,24785,161.12,True,8,2024-10-29
3691,24106,390.27,True,8,2024-10-29
3692,25415,43.65,True,6,2024-10-29
3693,23407,114.93,True,7,2024-10-29
3694,25523,73.2,True,5,2024-10-29
3695,30801,58.18,True,7,2024-10-29
3696,30862,85.65,False,5,2024-10-29
3697,7508,27.12,True,5,2024-10-29
3698,12388,137.8,True,7,2024-10-29
3699,8454,138.2,True,7,2024-10-29
3700,17624,171.8,False,7,2024-10-29
3701,27128,92.02,False,5,2024-10-29
3702,14493,376.75,True,7,2024-10-29
3703,21532,183.17,True,6,2024-10-29
3704,31617,232.52,True,7,2024-10-29
3705,3138,158.77,True,9,2024-10-30
3706,14933,218.65,True,7,2024-10-30
3707,3439,222.4,True,5,2024-10-30
3708,9272,474.25,True,6,2024-10-30
3709,5220,153.85,True,7,2024-10-30
3710,21876,94.35,True,6,2024-10-30
3711,19162,156.07,True,7,2024-10-30
3712,28594,58.47,True,5,2024-10-30
3713,20428,282.35,False,6,2024-10-30
3714,21007,82.67,True,6,2024-10-30
3715,23150,42.23,True,6,2024-10-30
3716,27936,67.98,True,4,2024-10-30
3717,13098,261.12,True,7,2024-10-30
3718,5940,156.98,True,6,2024-10-30
3719,30399,56.22,True,5,2024-10-30
3720,4991,167.55,False,6,2024-10-30
3721,10212,225.25,True,7,2024-10-30
3722,7223,208.97,True,7,2024-10-30
3723,2638,74.42,False,5,2024-10-30
3724,15332,173.67,True,7,2024-10-30
3725,17652,61.75,False,7,2024-10-30
3726,13287,109.82,False,5,2024-10-30
3727,27801,182.8,False,8,2024-10-30
3728,3155,151.88,False,7,2024-10-30
3729,18901,111.12,True,6,2024-10-30
3730,2085,71.68,False,6,2024-10-30
3731,7874,97.88,True,7,2024-10-30
3732,15789,222.47,True,6,2024-10-31
3733,2683,109.48,True,8,2024-10-31
3734,4324,140.47,True,6,2024-10-31
3735,20363,121.75,False,8,2024-10-31
3736,1330,129.55,True,5,2024-10-31
3737,9507,167.15,True,6,2024-10-31
3738,20691,108.22,False,7,2024-10-31
3739,11978,422.22,True,6,2024-10-31
3740,22132,105.38,True,6,2024-10-31
3741,29407,98.72,True,8,2024-10-31
3742,17609,254.77,True,8,2024-10-31
3743,11611,68.87,True,7,2024-10-31
3744,23346,99.77,True,7,2024-10-31
3745,9204,158.05,True,7,2024-10-31
3746,26005,114.15,False,7,2024-10-31
3747,24260,113.53,False,6,2024-10-31
3748,2885,42.97,True,6,2024-10-31
3749,30569,77.8,True,5,2024-10-31
3750,28990,110.5,True,6,2024-10-31
3751,18075,531.35,True,8,2024-10-31
3752,25250,38.78,True,5,2024-10-31
3753,24404,149.67,True,7,2024-10-31
3754,29429,128.5,False,7,2024-10-31
3755,14981,127.75,True,7,2024-10-31
3756,11287,205.88,True,8,2024-10-31
3757,16371,515.22,True,7,2024-10-31
3758,5618,157.02,True,7,2024-10-31
3759,17879,152.3,True,7,2024-10-31
3760,15791,61.57,False,5,2024-10-31
3761,23552,88.47,True,8,2024-10-31
3762,23060,78.52,True,5,2024-10-31
3763,20367,80.73,False,5,2024-10-31
3764,13228,245.38,True,8,2024-10-31
3765,22955,91.3,True,4,2024-10-31
3766,29968,70.52,False,5,2024-10-31
3767,14550,107.67,True,7,2024-11-01
3768,27422,52.07,True,6,2024-11-01
3769,4931,42.43,True,4,2024-11-01
3770,8088,38.52,True,5,2024-11-01
3771,20264,100.55,True,5,2024-11-01
3772,21069,80.73,False,7,2024-11-01
3773,28036,71.97,False,6,2024-11-01
3774,26528,46.2,True,5,2024-11-01
3775,8063,196.83,True,6,2024-11-01
3776,8007,272.77,True,6,2024-11-01
3777,19421,173.4,True,5,2024-11-01
3778,17968,164.98,True,7,2024-11-01
3779,7336,143.92,True,7,2024-11-01
3780,30736,379.98,False,8,2024-11-01
3781,5506,32.0,False,4,2024-11-01
3782,30695,160.65,False,7,2024-11-01
3783,29689,210.52,True,7,2024-11-01
3784,31767,63.52,True,5,2024-11-01
3785,29954,71.28,True,8,2024-11-01
3786,1501,95.05,True,7,2024-11-01
3787,3199,51.18,False,5,2024-11-01
3788,11551,116.48,True,6,2024-11-01
3789,31048,65.05,True,7,2024-11-01
3790,15846,142.7,False,7,2024-11-01
3791,10903,152.63,True,7,2024-11-01
3792,24768,186.02,False,7,2024-11-01
3793,1067,27.9,True,4,2024-11-01
3794,5774,131.92,True,6,2024-11-01
3795,6605,376.07,True,8,2024-11-01
3796,26606,128.62,True,7,2024-11-02
3797,30863,67.27,True,6,2024-11-02
3798,18337,201.18,True,6,2024-11-02
3799,29693,109.83,True,8,2024-11-02
3800,30941,89.72,True,6,2024-11-02
3801,26737,137.77,False,7,2024-11-02
3802,25165,106.37,False,7,2024-11-02
3803,30759,113.9,True,7,2024-11-02
3804,19525,235.92,True,6,2024-11-02
3805,16452,51.3,True,5,2024-11-02
3806,17619,94.02,False,5,2024-11-02
3807,5823,121.18,False,6,2024-11-02
3808,29988,102.38,True,6,2024-11-02
3809,30401,106.28,True,6,2024-11-02
3810,14323,239.5,False,7,2024-11-02
3811,9931,72.22,True,6,2024-11-02
3812,2128,132.25,True,4,2024-11-02
3813,3212,623.15,False,9,2024-11-02
3814,29382,77.8,True,7,2024-11-02
3815,32905,126.6,True,7,2024-11-02
3816,26050,98.82,True,6,2024-11-02
3817,28189,102.7,True,7,2024-11-02
3818,33326,163.03,True,6,2024-11-02
3819,2978,33.03,False,5,2024-11-02
3820,16664,242.5,True,7,2024-11-02
3821,13927,129.43,True,7,2024-11-02
3822,32738,146.4,False,7,2024-11-02
3823,28643,68.78,True,6,2024-11-02
3824,28680,95.23,False,6,2024-11-02
3825,24533,61.37,False,4,2024-11-02
3826,19950,273.1,False,8,2024-11-02
3827,29139,58.42,True,5,2024-11-02
3828,28910,119.92,False,6,2024-11-02
3829,10307,253.63,False,6,2024-11-02
3830,12724,85.08,False,4,2024-11-02
3831,31953,253.78,True,7,2024-11-02
3832,31897,341.23,False,8,2024-11-02
3833,25742,147.35,True,7,2024-11-02
3834,30360,209.88,True,5,2024-11-03
3835,25844,105.3,True,8,2024-11-03
3836,34760,168.22,True,9,2024-11-03
3837,31688,120.32,True,8,2024-11-03
3838,22022,31.95,False,6,2024-11-03
3839,18203,101.92,True,6,2024-11-03
3840,4336,460.17,False,6,2024-11-03
3841,9250,108.43,True,7,2024-11-03
3842,32735,79.33,False,5,2024-11-03
3843,32731,155.82,True,5,2024-11-03
3844,14309,159.92,True,5,2024-11-03
3845,6033,97.95,False,6,2024-11-03
3846,12095,49.03,True,6,2024-11-03
3847,18946,302.28,False,8,2024-11-03
3848,12487,103.25,False,6,2024-11-03
3849,28698,92.47,True,7,2024-11-03
3850,9522,461.83,False,8,2024-11-03
3851,28967,92.83,True,7,2024-11-03
3852,28688,66.6,True,6,2024-11-03
3853,29930,73.2,False,6,2024-11-03
3854,24008,117.37,True,6,2024-11-03
3855,25219,144.88,True,6,2024-11-03
3856,18025,147.25,True,7,2024-11-03
3857,5157,199.23,False,6,2024-11-03
3858,11103,57.17,True,6,2024-11-03
3859,24815,48.4,False,4,2024-11-03
